"Name","Period","lat","lng","age_min","age_max","age_mean","p_lng","p_lat","model"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,93.2677,73.2771,"MERDITH2021"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,84.3531,74.3369,"TorsvikCocks2017"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,89.8556,73.3219,"MATTHEWS2016_pmag_ref"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,105.9241,69.2078,"GOLONKA"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,69.7318,72.4681,"PALEOMAP"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,91.3507,74.4198,"MERDITH2021"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,82.2772,75.4761,"TorsvikCocks2017"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,87.6903,74.4303,"MATTHEWS2016_pmag_ref"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,105.5129,70.4606,"GOLONKA"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,67.3055,73.5103,"PALEOMAP"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,95.6891,72.9749,"MERDITH2021"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,86.9363,74.0371,"TorsvikCocks2017"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,92.3425,73.0608,"MATTHEWS2016_pmag_ref"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,107.5395,68.7089,"GOLONKA"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,72.1803,72.2794,"PALEOMAP"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,95.6619,73.558,"MERDITH2021"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,86.9028,74.6201,"TorsvikCocks2017"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,92.1967,73.6424,"MATTHEWS2016_pmag_ref"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,108.001,69.268,"GOLONKA"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,71.8457,72.8538,"PALEOMAP"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,95.9773,74.386,"MERDITH2021"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,87.2338,75.4483,"TorsvikCocks2017"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,92.3302,74.4742,"MATTHEWS2016_pmag_ref"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,108.9668,70.0299,"GOLONKA"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,71.6688,73.6849,"PALEOMAP"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,96.2605,74.9279,"MERDITH2021"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,87.5339,75.9904,"TorsvikCocks2017"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,92.4839,75.0198,"MATTHEWS2016_pmag_ref"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,109.6815,70.521,"GOLONKA"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,71.5981,74.2317,"PALEOMAP"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,98.6856,74.9353,"MERDITH2021"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,90.1388,75.9977,"TorsvikCocks2017"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,94.9199,75.0677,"MATTHEWS2016_pmag_ref"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,111.4763,70.3314,"GOLONKA"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,73.8853,74.3501,"PALEOMAP"
"Drill Site PS104_20, Pine Island, Amundsen Sea Embayment (West Antarctica)","Late Albian",-73.95,-107.15,113.2,93.9,103.55,-82.1412,-76.694,"MERDITH2021"
"Drill Site PS104_20, Pine Island, Amundsen Sea Embayment (West Antarctica)","Late Albian",-73.95,-107.15,113.2,93.9,103.55,-108.5431,-71.838,"TorsvikCocks2017"
"Drill Site PS104_20, Pine Island, Amundsen Sea Embayment (West Antarctica)","Late Albian",-73.95,-107.15,113.2,93.9,103.55,-86.4076,-76.8085,"MATTHEWS2016_pmag_ref"
"Drill Site PS104_20, Pine Island, Amundsen Sea Embayment (West Antarctica)","Late Albian",-73.95,-107.15,113.2,93.9,103.55,-48.5919,-77.1919,"GOLONKA"
"Drill Site PS104_20, Pine Island, Amundsen Sea Embayment (West Antarctica)","Late Albian",-73.95,-107.15,113.2,93.9,103.55,-112.5439,-84.217,"PALEOMAP"
"Omalik River (Alaska, USA)","Late Albian",70.309,-159.808,113.2,93.9,103.55,-105.3885,82.3756,"MERDITH2021"
"Omalik River (Alaska, USA)","Late Albian",70.309,-159.808,113.2,93.9,103.55,-110.9818,81.8723,"TorsvikCocks2017"
"Omalik River (Alaska, USA)","Late Albian",70.309,-159.808,113.2,93.9,103.55,-98.4491,82.5565,"MATTHEWS2016_pmag_ref"
"Omalik River (Alaska, USA)","Late Albian",70.309,-159.808,113.2,93.9,103.55,-130.1338,78.8587,"GOLONKA"
"Omalik River (Alaska, USA)","Late Albian",70.309,-159.808,113.2,93.9,103.55,-92.3477,78.6391,"PALEOMAP"
"Kuk/Kaolak River (Alaska, USA)","Late Albian",70.121,-159.616,113.2,93.9,103.55,-105.2893,82.1772,"MERDITH2021"
"Kuk/Kaolak River (Alaska, USA)","Late Albian",70.121,-159.616,113.2,93.9,103.55,-110.9442,81.6734,"TorsvikCocks2017"
"Kuk/Kaolak River (Alaska, USA)","Late Albian",70.121,-159.616,113.2,93.9,103.55,-98.5357,82.3579,"MATTHEWS2016_pmag_ref"
"Kuk/Kaolak River (Alaska, USA)","Late Albian",70.121,-159.616,113.2,93.9,103.55,-129.6236,78.6863,"GOLONKA"
"Kuk/Kaolak River (Alaska, USA)","Late Albian",70.121,-159.616,113.2,93.9,103.55,-92.672,78.4509,"PALEOMAP"
"Killik Bend (Alaska, USA)","Late Albian",69.147,-153.249,113.2,93.9,103.55,-93.2659,80.5544,"MERDITH2021"
"Killik Bend (Alaska, USA)","Late Albian",69.147,-153.249,113.2,93.9,103.55,-99.9314,79.9973,"TorsvikCocks2017"
"Killik Bend (Alaska, USA)","Late Albian",69.147,-153.249,113.2,93.9,103.55,-87.6943,80.5439,"MATTHEWS2016_pmag_ref"
"Killik Bend (Alaska, USA)","Late Albian",69.147,-153.249,113.2,93.9,103.55,-118.0618,78.0304,"GOLONKA"
"Killik Bend (Alaska, USA)","Late Albian",69.147,-153.249,113.2,93.9,103.55,-87.3069,76.3319,"PALEOMAP"
"Jefferson County (Nebraska, USA)","Late Albian",40.03,-97.174,113.2,93.9,103.55,-46.8684,42.7919,"MERDITH2021"
"Jefferson County (Nebraska, USA)","Late Albian",40.03,-97.174,113.2,93.9,103.55,-54.9974,42.2514,"TorsvikCocks2017"
"Jefferson County (Nebraska, USA)","Late Albian",40.03,-97.174,113.2,93.9,103.55,-46.4492,42.1183,"MATTHEWS2016_pmag_ref"
"Jefferson County (Nebraska, USA)","Late Albian",40.03,-97.174,113.2,93.9,103.55,-50.2055,45.5588,"GOLONKA"
"Jefferson County (Nebraska, USA)","Late Albian",40.03,-97.174,113.2,93.9,103.55,-56.5846,37.5445,"PALEOMAP"
"Seward County (Nebraska, USA)","Late Albian",40.79,-96.964,113.2,93.9,103.55,-46.3645,43.476,"MERDITH2021"
"Seward County (Nebraska, USA)","Late Albian",40.79,-96.964,113.2,93.9,103.55,-54.5035,42.9377,"TorsvikCocks2017"
"Seward County (Nebraska, USA)","Late Albian",40.79,-96.964,113.2,93.9,103.55,-45.9358,42.7964,"MATTHEWS2016_pmag_ref"
"Seward County (Nebraska, USA)","Late Albian",40.79,-96.964,113.2,93.9,103.55,-49.7934,46.2806,"GOLONKA"
"Seward County (Nebraska, USA)","Late Albian",40.79,-96.964,113.2,93.9,103.55,-56.1216,38.2298,"PALEOMAP"
"Qeqertarsuatsiaq/Hare Island (Greenland)","Late Albian",70.422,-54.879,113.2,93.9,103.55,-0.0632,59.4766,"MERDITH2021"
"Qeqertarsuatsiaq/Hare Island (Greenland)","Late Albian",70.422,-54.879,113.2,93.9,103.55,-8.5442,59.6081,"TorsvikCocks2017"
"Qeqertarsuatsiaq/Hare Island (Greenland)","Late Albian",70.422,-54.879,113.2,93.9,103.55,-0.2981,58.5148,"MATTHEWS2016_pmag_ref"
"Qeqertarsuatsiaq/Hare Island (Greenland)","Late Albian",70.422,-54.879,113.2,93.9,103.55,-0.4585,65.1554,"GOLONKA"
"Qeqertarsuatsiaq/Hare Island (Greenland)","Late Albian",70.422,-54.879,113.2,93.9,103.55,-15.2876,56.1184,"PALEOMAP"
"San Claudio (Asturias, Spain)","Late Albian",43.353,-5.915,113.2,93.9,103.55,12.8933,35.526,"MERDITH2021"
"San Claudio (Asturias, Spain)","Late Albian",43.353,-5.915,113.2,93.9,103.55,5.1576,34.4633,"TorsvikCocks2017"
"San Claudio (Asturias, Spain)","Late Albian",43.353,-5.915,113.2,93.9,103.55,12.523,34.592,"MATTHEWS2016_pmag_ref"
"San Claudio (Asturias, Spain)","Late Albian",43.353,-5.915,113.2,93.9,103.55,14.2527,40.4125,"GOLONKA"
"San Claudio (Asturias, Spain)","Late Albian",43.353,-5.915,113.2,93.9,103.55,0.1531,32.3192,"PALEOMAP"
"La Manjoya (Asturias, Spain)","Late Albian",43.341,-5.861,113.2,93.9,103.55,12.9327,35.5004,"MERDITH2021"
"La Manjoya (Asturias, Spain)","Late Albian",43.341,-5.861,113.2,93.9,103.55,5.2018,34.4444,"TorsvikCocks2017"
"La Manjoya (Asturias, Spain)","Late Albian",43.341,-5.861,113.2,93.9,103.55,12.5622,34.5665,"MATTHEWS2016_pmag_ref"
"La Manjoya (Asturias, Spain)","Late Albian",43.341,-5.861,113.2,93.9,103.55,14.2932,40.3854,"GOLONKA"
"La Manjoya (Asturias, Spain)","Late Albian",43.341,-5.861,113.2,93.9,103.55,0.1925,32.2951,"PALEOMAP"
"Fonfr,"Late Albian",43.391,-4.266,113.2,93.9,103.55,14.2779,35.1235,"MERDITH2021"
"Fonfr,"Late Albian",43.391,-4.266,113.2,93.9,103.55,6.595,34.2882,"TorsvikCocks2017"
"Fonfr,"Late Albian",43.391,-4.266,113.2,93.9,103.55,13.8945,34.1952,"MATTHEWS2016_pmag_ref"
"Fonfr,"Late Albian",43.391,-4.266,113.2,93.9,103.55,15.7036,39.9548,"GOLONKA"
"Fonfr,"Late Albian",43.391,-4.266,113.2,93.9,103.55,1.5083,31.9705,"PALEOMAP"
"Ore,"Late Albian",43.392,-4.139,113.2,93.9,103.55,14.3835,35.091,"MERDITH2021"
"Ore,"Late Albian",43.392,-4.139,113.2,93.9,103.55,6.7052,34.2731,"TorsvikCocks2017"
"Ore,"Late Albian",43.392,-4.139,113.2,93.9,103.55,13.9992,34.1632,"MATTHEWS2016_pmag_ref"
"Ore,"Late Albian",43.392,-4.139,113.2,93.9,103.55,15.814,39.9179,"GOLONKA"
"Ore,"Late Albian",43.392,-4.139,113.2,93.9,103.55,1.6119,31.9422,"PALEOMAP"
"Cuch,"Late Albian",43.446,-4.016,113.2,93.9,103.55,14.5092,35.109,"MERDITH2021"
"Cuch,"Late Albian",43.446,-4.016,113.2,93.9,103.55,6.8231,34.3108,"TorsvikCocks2017"
"Cuch,"Late Albian",43.446,-4.016,113.2,93.9,103.55,14.1233,34.1817,"MATTHEWS2016_pmag_ref"
"Cuch,"Late Albian",43.446,-4.016,113.2,93.9,103.55,15.9491,39.9306,"GOLONKA"
"Cuch,"Late Albian",43.446,-4.016,113.2,93.9,103.55,1.7319,31.9651,"PALEOMAP"
"Somocueva (Cantabria, Spain)","Late Albian",43.47,-3.945,113.2,93.9,103.55,14.5785,35.1127,"MERDITH2021"
"Somocueva (Cantabria, Spain)","Late Albian",43.47,-3.945,113.2,93.9,103.55,-2.4195,42.6108,"TorsvikCocks2017"
"Somocueva (Cantabria, Spain)","Late Albian",43.47,-3.945,113.2,93.9,103.55,14.1919,34.1857,"MATTHEWS2016_pmag_ref"
"Somocueva (Cantabria, Spain)","Late Albian",43.47,-3.945,113.2,93.9,103.55,16.0232,39.9315,"GOLONKA"
"Somocueva (Cantabria, Spain)","Late Albian",43.47,-3.945,113.2,93.9,103.55,1.7985,31.9716,"PALEOMAP"
"Archingeay-Les Nouillers (Nouvelle-Aquitaine, France)","Late Albian",45.937,-0.697,113.2,93.9,103.55,18.4006,37.5498,"MERDITH2021"
"Archingeay-Les Nouillers (Nouvelle-Aquitaine, France)","Late Albian",45.937,-0.697,113.2,93.9,103.55,8.9521,37.7454,"TorsvikCocks2017"
"Archingeay-Les Nouillers (Nouvelle-Aquitaine, France)","Late Albian",45.937,-0.697,113.2,93.9,103.55,17.9513,36.6419,"MATTHEWS2016_pmag_ref"
"Archingeay-Les Nouillers (Nouvelle-Aquitaine, France)","Late Albian",45.937,-0.697,113.2,93.9,103.55,18.2209,42.5971,"GOLONKA"
"Archingeay-Les Nouillers (Nouvelle-Aquitaine, France)","Late Albian",45.937,-0.697,113.2,93.9,103.55,3.3799,34.7845,"PALEOMAP"
"Estercuel (Teruel, Spain)","Late Albian",40.855,-0.64,113.2,93.9,103.55,16.2275,31.8045,"MERDITH2021"
"Estercuel (Teruel, Spain)","Late Albian",40.855,-0.64,113.2,93.9,103.55,9.2501,31.3416,"TorsvikCocks2017"
"Estercuel (Teruel, Spain)","Late Albian",40.855,-0.64,113.2,93.9,103.55,15.8457,30.8853,"MATTHEWS2016_pmag_ref"
"Estercuel (Teruel, Spain)","Late Albian",40.855,-0.64,113.2,93.9,103.55,17.5559,36.5569,"GOLONKA"
"Estercuel (Teruel, Spain)","Late Albian",40.855,-0.64,113.2,93.9,103.55,3.5764,28.7338,"PALEOMAP"
"Logata (Krasnoyarsk Krai, Russia)","Late Albian",73.781,99.098,113.2,93.9,103.55,89.4005,74.0412,"MERDITH2021"
"Logata (Krasnoyarsk Krai, Russia)","Late Albian",73.781,99.098,113.2,93.9,103.55,80.2041,75.0929,"TorsvikCocks2017"
"Logata (Krasnoyarsk Krai, Russia)","Late Albian",73.781,99.098,113.2,93.9,103.55,85.8305,74.0197,"MATTHEWS2016_pmag_ref"
"Logata (Krasnoyarsk Krai, Russia)","Late Albian",73.781,99.098,113.2,93.9,103.55,103.651,70.2791,"GOLONKA"
"Logata (Krasnoyarsk Krai, Russia)","Late Albian",73.781,99.098,113.2,93.9,103.55,65.7003,73.0511,"PALEOMAP"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,93.2677,73.2771,"MERDITH2021"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,84.3531,74.3369,"TorsvikCocks2017"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,89.8556,73.3219,"MATTHEWS2016_pmag_ref"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,105.9241,69.2078,"GOLONKA"
"Novaya (Krasnoyarsk Krai, Russian Federation)","Late Albian",72.577,101.045,113.2,93.9,103.55,69.7318,72.4681,"PALEOMAP"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,91.3507,74.4198,"MERDITH2021"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,82.2772,75.4761,"TorsvikCocks2017"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,87.6903,74.4303,"MATTHEWS2016_pmag_ref"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,105.5129,70.4606,"GOLONKA"
"Baikura (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.833,101.426,113.2,93.9,103.55,67.3055,73.5103,"PALEOMAP"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,95.6891,72.9749,"MERDITH2021"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,86.9363,74.0371,"TorsvikCocks2017"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,92.3425,73.0608,"MATTHEWS2016_pmag_ref"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,107.5395,68.7089,"GOLONKA"
"Gubina Gora (Krasnoyarsk Krai, Russian Federation)","Late Albian",71.976,102.6,113.2,93.9,103.55,72.1803,72.2794,"PALEOMAP"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,95.6619,73.558,"MERDITH2021"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,86.9028,74.6201,"TorsvikCocks2017"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,92.1967,73.6424,"MATTHEWS2016_pmag_ref"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,108.001,69.268,"GOLONKA"
"Moroskop (Krasnoyarsk Krai, Russia)","Late Albian",72.492,103.49,113.2,93.9,103.55,71.8457,72.8538,"PALEOMAP"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,95.9773,74.386,"MERDITH2021"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,87.2338,75.4483,"TorsvikCocks2017"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,92.3302,74.4742,"MATTHEWS2016_pmag_ref"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,108.9668,70.0299,"GOLONKA"
"Nikon-Yuryakh (Krasnoyarsk Krai, Russia)","Late Albian",73.169,105.132,113.2,93.9,103.55,71.6688,73.6849,"PALEOMAP"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,96.2605,74.9279,"MERDITH2021"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,87.5339,75.9904,"TorsvikCocks2017"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,92.4839,75.0198,"MATTHEWS2016_pmag_ref"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,109.6815,70.521,"GOLONKA"
"Bediey (Krasnoyarsk Krai, Russia)","Late Albian",73.597,106.324,113.2,93.9,103.55,71.5981,74.2317,"PALEOMAP"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,98.6856,74.9353,"MERDITH2021"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,90.1388,75.9977,"TorsvikCocks2017"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,94.9199,75.0677,"MATTHEWS2016_pmag_ref"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,111.4763,70.3314,"GOLONKA"
"Syndassko in Khatangskaya Guba (Krasnoyarsk Krai, Russian Federation)","Late Albian",73.28,108.236,113.2,93.9,103.55,73.8853,74.3501,"PALEOMAP"
"Ellsworth County (Kansas, USA)","Middle Albian",38.659,-98.034,113.2,100.5,106.85,-46.1415,41.6845,"MERDITH2021"
"Ellsworth County (Kansas, USA)","Middle Albian",38.659,-98.034,113.2,100.5,106.85,-54.0977,42.9795,"TorsvikCocks2017"
"Ellsworth County (Kansas, USA)","Middle Albian",38.659,-98.034,113.2,100.5,106.85,-44.9413,42.9048,"MATTHEWS2016_pmag_ref"
"Ellsworth County (Kansas, USA)","Middle Albian",38.659,-98.034,113.2,100.5,106.85,-48.5109,44.4955,"GOLONKA"
"Ellsworth County (Kansas, USA)","Middle Albian",38.659,-98.034,113.2,100.5,106.85,-56.0919,36.8684,"PALEOMAP"
"Pungarayacu (Napo, Ecuador)","Middle Albian",-0.707,-77.741,113.2,100.5,106.85,-40.1412,-0.5883,"MERDITH2021"
"Pungarayacu (Napo, Ecuador)","Middle Albian",-0.707,-77.741,113.2,100.5,106.85,-46.7328,-0.4038,"TorsvikCocks2017"
"Pungarayacu (Napo, Ecuador)","Middle Albian",-0.707,-77.741,113.2,100.5,106.85,-40.0263,0.5131,"MATTHEWS2016_pmag_ref"
"Pungarayacu (Napo, Ecuador)","Middle Albian",-0.707,-77.741,113.2,100.5,106.85,-38.9346,2.3958,"GOLONKA"
"Pungarayacu (Napo, Ecuador)","Middle Albian",-0.707,-77.741,113.2,100.5,106.85,-49.7102,-5.7682,"PALEOMAP"
"Mina Genoveva (Napo Basin, Ecuador)","Middle Albian",-0.711,-77.788,113.2,100.5,106.85,-40.1883,-0.5911,"MERDITH2021"
"Mina Genoveva (Napo Basin, Ecuador)","Middle Albian",-0.711,-77.788,113.2,100.5,106.85,-46.7799,-0.407,"TorsvikCocks2017"
"Mina Genoveva (Napo Basin, Ecuador)","Middle Albian",-0.711,-77.788,113.2,100.5,106.85,-40.0734,0.5114,"MATTHEWS2016_pmag_ref"
"Mina Genoveva (Napo Basin, Ecuador)","Middle Albian",-0.711,-77.788,113.2,100.5,106.85,-38.9815,2.3904,"GOLONKA"
"Mina Genoveva (Napo Basin, Ecuador)","Middle Albian",-0.711,-77.788,113.2,100.5,106.85,-49.7575,-5.7715,"PALEOMAP"
"Rio Misahuall,"Middle Albian",-1.001,-77.673,113.2,100.5,106.85,-40.0809,-0.884,"MERDITH2021"
"Rio Misahuall,"Middle Albian",-1.001,-77.673,113.2,100.5,106.85,-46.6693,-0.6988,"TorsvikCocks2017"
"Rio Misahuall,"Middle Albian",-1.001,-77.673,113.2,100.5,106.85,-39.9728,0.2161,"MATTHEWS2016_pmag_ref"
"Rio Misahuall,"Middle Albian",-1.001,-77.673,113.2,100.5,106.85,-38.8581,2.1039,"GOLONKA"
"Rio Misahuall,"Middle Albian",-1.001,-77.673,113.2,100.5,106.85,-49.6463,-6.0632,"PALEOMAP"
"Washington D.C. (District of Columbia, USA)","Middle Albian",38.872,-76.961,113.2,100.5,106.85,-25.6415,37.2367,"MERDITH2021"
"Washington D.C. (District of Columbia, USA)","Middle Albian",38.872,-76.961,113.2,100.5,106.85,-33.2974,38.346,"TorsvikCocks2017"
"Washington D.C. (District of Columbia, USA)","Middle Albian",38.872,-76.961,113.2,100.5,106.85,-24.3363,37.9609,"MATTHEWS2016_pmag_ref"
"Washington D.C. (District of Columbia, USA)","Middle Albian",38.872,-76.961,113.2,100.5,106.85,-26.47,41.3346,"GOLONKA"
"Washington D.C. (District of Columbia, USA)","Middle Albian",38.872,-76.961,113.2,100.5,106.85,-36.6685,32.8769,"PALEOMAP"
"Cape Sable (Maryland, USA)","Middle Albian",39.083,-76.502,113.2,100.5,106.85,-25.1368,37.3398,"MERDITH2021"
"Cape Sable (Maryland, USA)","Middle Albian",39.083,-76.502,113.2,100.5,106.85,-32.783,38.4426,"TorsvikCocks2017"
"Cape Sable (Maryland, USA)","Middle Albian",39.083,-76.502,113.2,100.5,106.85,-23.8226,38.0503,"MATTHEWS2016_pmag_ref"
"Cape Sable (Maryland, USA)","Middle Albian",39.083,-76.502,113.2,100.5,106.85,-25.9444,41.4625,"GOLONKA"
"Cape Sable (Maryland, USA)","Middle Albian",39.083,-76.502,113.2,100.5,106.85,-36.1961,32.9981,"PALEOMAP"
"Magoito (Lisboa, Portugal)","Middle Albian",38.865,-9.45,113.2,100.5,106.85,9.3208,32.3599,"MERDITH2021"
"Magoito (Lisboa, Portugal)","Middle Albian",38.865,-9.45,113.2,100.5,106.85,-5.7605,39.5774,"TorsvikCocks2017"
"Magoito (Lisboa, Portugal)","Middle Albian",38.865,-9.45,113.2,100.5,106.85,10.4958,32.0702,"MATTHEWS2016_pmag_ref"
"Magoito (Lisboa, Portugal)","Middle Albian",38.865,-9.45,113.2,100.5,106.85,10.6939,36.9717,"GOLONKA"
"Magoito (Lisboa, Portugal)","Middle Albian",38.865,-9.45,113.2,100.5,106.85,-2.9674,29.6386,"PALEOMAP"
"Corte Caleyu (Asturias, Spain)","Middle Albian",43.323,-5.873,113.2,100.5,106.85,14.4301,35.3839,"MERDITH2021"
"Corte Caleyu (Asturias, Spain)","Middle Albian",43.323,-5.873,113.2,100.5,106.85,7.7056,34.495,"TorsvikCocks2017"
"Corte Caleyu (Asturias, Spain)","Middle Albian",43.323,-5.873,113.2,100.5,106.85,15.7071,34.9442,"MATTHEWS2016_pmag_ref"
"Corte Caleyu (Asturias, Spain)","Middle Albian",43.323,-5.873,113.2,100.5,106.85,16.3275,39.7335,"GOLONKA"
"Corte Caleyu (Asturias, Spain)","Middle Albian",43.323,-5.873,113.2,100.5,106.85,1.8754,32.7988,"PALEOMAP"
"El Caleyu (Asturias, Spain)","Middle Albian",43.322,-5.871,113.2,100.5,106.85,14.4313,35.3824,"MERDITH2021"
"El Caleyu (Asturias, Spain)","Middle Albian",43.322,-5.871,113.2,100.5,106.85,7.7071,34.4937,"TorsvikCocks2017"
"El Caleyu (Asturias, Spain)","Middle Albian",43.322,-5.871,113.2,100.5,106.85,15.7081,34.9427,"MATTHEWS2016_pmag_ref"
"El Caleyu (Asturias, Spain)","Middle Albian",43.322,-5.871,113.2,100.5,106.85,16.3285,39.7319,"GOLONKA"
